id,predicted_price
2193340260,545295.75
1860600290,805518.9
1222000055,204276.16
2492200280,471735.38
2488200455,360662.97
809001520,1060727.9
1796361140,238199.94
6398000011,770057.75
6813600365,569479.4
7504100920,765534.06
8835770330,760017.2
524059322,903839.25
4307330280,402356.4
1245002952,1069353.2
2021069059,236178.16
5700000595,588995.6
3629970930,683987.0
3336002215,263857.34
5100401060,668871.75
3278600750,317354.84
1126069045,1078464.1
7568700175,302575.25
452001475,470630.88
9283800230,429031.88
1737300130,479373.03
6189600040,490419.66
3679400025,493949.4
1096100010,333860.03
9513900050,241608.88
5452800645,713091.5
273800100,226712.17
7228500037,523779.5
808300090,449411.97
2493200215,536868.4
5035300255,795122.9
3380900160,423200.47
3630000130,404631.75
7300400670,272385.8
6798100070,390997.53
8078400010,568477.7
5566100060,446546.56
2768200212,495662.8
4035900060,583469.75
9460000110,367022.75
7199320190,509663.1
2225039081,479286.2
9512200050,569481.5
2634500085,288657.06
3654800200,271952.34
2724079090,1207106.4
2597520720,737136.4
3034200426,396045.16
984000130,304813.47
7852020670,404249.9
7923500060,648402.2
2310030510,301501.4
2205500540,475412.12
2493200015,388695.06
7853361420,559562.8
5652600605,525047.3
5285200020,313960.1
9406530150,352186.25
5706300020,466302.62
3278602490,349740.56
7197000100,564193.06
4447300008,513883.38
7899800045,244251.36
9250900095,345734.88
9268851740,520281.16
8682261440,496006.12
7284900385,909849.9
8079040300,454224.94
2225300585,389611.38
3223039013,423799.0
2013801350,271297.47
4055701110,773573.94
3578401770,433660.5
4046500720,484937.25
6145601745,415373.75
5207200195,686614.94
1972201856,553947.94
7212680080,241551.05
7277100510,710226.75
522079022,565277.75
5605000440,655531.25
6632300230,361947.2
8815400165,677070.6
6708200320,506793.28
2426059076,547732.4
3260200200,525573.9
2770601741,445199.03
4338800500,269849.1
9201000320,797260.3
7655900038,363181.56
3625059140,571580.7
4222310010,190648.45
2114700115,368161.03
3291800710,302395.53
9406590010,399613.78
3025059124,2810668.2
7972601250,385548.12
930000470,957087.6
6690500060,426240.3
16000015,218620.73
5693501102,612896.2
8079040490,461348.47
7225000155,368528.84
8819900170,814148.7
7972601270,315936.47
1224069074,787970.44
5126900321,316117.6
3438501860,287519.06
2822069080,417247.3
1656600310,541819.56
3856900507,1161268.1
1626069139,441786.28
2524049257,1075599.4
3904960150,581574.25
7214820610,453621.06
7977201845,563785.94
2428100080,804717.25
2202500135,411123.75
1523550220,649506.9
2313900610,476247.1
4123840050,386455.53
2125059124,1002003.94
1225039067,469123.88
6431500283,449972.9
2473380010,273956.97
5694501195,431279.53
2881700046,346273.06
6837820330,336578.34
2337300370,208798.61
3876540630,220958.06
626059317,344318.0
3374500520,359249.0
7228501903,363097.4
4019300051,491777.84
4232902615,630303.4
3546000090,261635.5
8127700215,839123.9
3438501100,404445.03
1769600066,689651.44
8146100610,591906.25
3052700695,523684.12
7954310210,684868.2
3761700053,2696752.0
1320069179,348364.1
1331900410,745135.2
7303100210,346806.78
2464400285,440754.4
6163901150,325688.22
8955800045,411017.12
2314300200,417052.75
9528104360,429635.8
4177100005,665907.06
8856960260,297460.4
1828001220,611415.7
3066400710,726216.25
624110610,841782.5
4040800260,384973.84
5019500215,566512.56
2481630180,1205473.9
7203170190,687917.94
510001280,993977.75
9430110120,791246.1
1565950030,357673.38
9828202255,828424.44
3878900270,499657.1
8091600080,214160.48
1112000035,360091.78
2228900270,294149.12
6648701740,293271.28
1245003740,561568.6
2174503441,566989.8
7708250010,324820.94
6072300110,570082.5
2329800140,260671.4
1494300040,536323.4
3832050130,262228.53
7203100730,941863.94
7199330170,482791.97
7785000220,606816.75
1250201175,463543.0
4054500180,1167131.4
7905200061,457580.16
3751604895,160617.89
5220300140,296043.97
3323059027,326666.53
8651611980,921909.44
8673400190,545270.8
1668500100,793456.4
1023059365,569433.75
3308030060,323562.6
4232400860,856161.44
2144800615,220681.77
1568100920,1698790.2
9406510040,503278.75
2923049421,285220.34
1051000040,1676763.2
2077700042,619913.9
9423800030,249209.94
9818700455,660154.3
7133300675,355690.6
4113800550,601870.0
5553300375,1633336.6
2025701530,272543.53
7942601155,426498.9
7524300020,281794.47
2520069100,280909.3
5412300410,231494.98
7504110760,733315.0
2594200350,467780.94
2722059013,235179.98
8078430480,545678.6
1423069162,562224.0
8856001090,158674.12
7000100631,850001.94
4222200280,218109.28
7971300050,572729.25
2009001600,246559.19
6619910140,599518.4
2877100985,494751.34
1196000007,426769.9
1330850130,736397.9
6664900410,262661.53
1231001110,304372.8
9235900030,292454.3
9407101840,309302.53
9523103001,411299.8
2149800278,378365.78
7234601198,649023.94
9476700035,423257.38
9297301065,589046.2
518500700,697420.25
7843500090,307318.16
6056110780,302449.16
2345700260,354926.5
3509600070,246965.38
1431700280,338504.62
1623049174,288928.6
3024089049,341221.38
7853340450,414444.66
7732410360,761411.56
1446800995,312522.0
2946000285,257161.2
425079100,466183.47
3876313040,436560.2
1762600260,935285.9
1925069121,914354.8
7443000480,907833.8
7820000015,387449.34
4027701253,509110.75
2826049165,375181.88
5426300060,769963.06
1278000210,155418.2
923000270,379213.25
7657600005,257999.61
3024079057,415685.62
3276180020,322012.66
7304300760,290215.78
3908100020,499687.1
8835400805,729784.1
4051150070,200166.95
3904930530,503970.38
6163900971,385338.97
7942600310,435610.72
4365700330,277712.34
423059207,273521.0
3992700265,333917.34
7177300090,429589.1
2540820010,706573.9
5700002510,975263.9
5201000030,592998.44
7631800015,1979933.4
2922702965,653188.56
1525059198,988399.75
1245003160,723580.25
3810000455,284731.44
7855600080,631516.4
5701500030,1130399.6
7504020400,634397.5
1402600570,287757.72
7575610760,326316.56
8731990370,368146.66
5021900090,752001.3
290000075,452785.16
2841500010,419707.28
3955900830,480493.94
7852110140,531602.8
1311400350,242269.69
7773800015,579287.0
4123400320,520929.06
2725069157,864426.5
666000143,832330.94
5101408678,531387.94
6371000026,384824.1
2024059084,743995.5
7283900036,337033.8
8881900230,722556.25
3959400135,383303.34
7696610270,267906.72
1689400150,928540.4
5103900015,441472.1
1441000350,440335.53
5101408735,300247.5
3126059027,2096040.4
2320069014,497522.12
9541600015,670557.94
8682320420,741886.94
1562200090,616413.3
3395070980,569124.8
7349600230,245523.94
522049122,300646.62
869700060,287085.06
811000055,1212678.2
1221059176,403619.66
1523059103,511706.66
2025760210,726606.3
9218400088,339513.97
8682292020,449751.97
2623089135,484933.56
3758900259,1307223.8
524069049,588560.44
3121500150,821345.25
5581400080,785888.6
8087800020,453296.72
4070700290,821613.2
3296000170,671680.56
9238500040,543967.1
2744600040,340429.28
6813600380,590118.44
6140100150,462471.78
2201500555,433191.78
2600110250,637269.3
4337000275,167024.66
1186000150,505482.78
1972201963,489592.5
1105000745,363824.28
2887700560,603969.9
4039700080,711581.4
522049104,284407.94
4202400078,276431.3
7520000695,219857.47
7714000310,392346.34
4319200060,690399.0
8624700015,680980.0
5104520610,295451.94
2354300845,328160.3
3824100291,459391.22
6151800612,246859.17
5454200080,989490.0
6413600290,356977.53
2131200065,297630.94
1459920010,265622.16
50300090,389239.62
2326300090,656677.56
7714000070,411763.3
3630180500,973714.7
1727850340,1000808.25
8691430330,1136179.8
2310030390,284465.72
5561400610,534012.9
7010701016,499296.5
7883605915,273400.25
1282300995,352014.34
4040700310,475654.75
3353400435,216051.27
2143701015,510543.12
255450020,359791.06
1020069017,327495.0
4038200120,474653.3
9284801100,291497.28
1965200075,686698.1
847100047,551894.56
4038700720,538729.1
6815100085,863362.06
2508000020,298453.53
255520180,664628.06
6822100750,661963.0
869700050,322706.8
1775801405,511757.9
6600400090,221962.95
7202330270,468725.4
1683400165,875980.9
2625069070,1193274.1
7625702440,408740.16
3388000640,233992.48
1899400365,267965.22
6899990200,757830.7
5569700020,853200.2
986000045,275627.1
3293700221,295154.25
3764800250,373935.94
2291400566,361725.62
4219401236,1521905.8
4239400840,166996.47
7211400990,213720.19
7696500280,192398.25
7215721070,502975.03
3204850140,343199.75
4322200220,646734.75
2566300100,1271421.5
1944900090,411075.53
6648500390,250521.73
7385300020,680247.8
1704900135,301709.1
2877100655,777917.3
2726079098,610492.2
7625703800,479548.16
318300040,466058.12
7922800190,524366.25
2023049361,253319.42
8946400210,461965.75
6071600450,543987.4
4343800100,385178.78
1443300140,365172.34
1024039001,834743.56
2767704860,651305.7
7234600851,626929.44
644200065,915584.25
7784400035,727021.5
3826000560,199527.33
9272202260,374575.16
263000253,467313.66
3621059043,591119.9
240000130,502146.84
1352300120,217972.88
7849200861,247170.83
2487700130,585149.3
1796100140,253813.22
7234601221,487385.72
8651710190,441520.1
2916200091,588874.9
1232000915,538843.7
1545801970,260443.3
3211200420,353126.6
7686204675,189334.81
3141600210,166284.98
3959401284,486086.0
2113700825,258098.78
3876000710,364716.75
522069022,513902.5
3214200070,385023.78
1221039156,274930.1
259600790,422859.56
785000040,504884.4
8138870470,504991.3
2596300035,335112.72
540100057,1282117.0
3073500045,476020.53
5363200266,393060.2
8682261650,509892.56
3224510080,913116.5
3211270160,419442.8
9269200520,236942.5
293810190,467306.53
4197400043,331148.8
3026079031,291639.1
5332200405,996204.1
2473411210,291570.97
9268200315,565420.6
8123500050,585324.56
3221069091,529272.3
2485000165,623496.8
4058800215,541719.8
1926059039,836100.4
2533300680,941837.0
3343903640,346401.88
5700003705,1182022.6
2023049372,453509.03
4058800830,593232.6
3333002302,389356.56
2944500340,272117.06
1982200790,493253.66
8929000270,489993.28
8122101440,299638.5
7525530470,702781.6
9332800020,654514.25
3878900525,248137.28
5420300210,237243.22
9232900165,339467.03
6414100026,353889.88
3013300660,717666.6
7954300120,542595.2
1081200360,327098.9
2877102345,495311.72
2202500255,549882.44
7984400050,183513.6
9558020380,443120.5
7812801850,195464.44
8944460020,332498.2
2306400040,586395.06
8649400410,357578.22
7889602020,219375.33
2041000025,482389.28
871001484,618978.1
2767602141,593051.6
3630180470,798555.44
2769602140,427913.47
2473250280,296799.88
5422560660,495943.7
3756600240,421545.72
8651600160,751394.1
7202300540,810914.3
8961950250,416108.8
3303000130,459954.53
798000062,254101.92
1695900150,856557.5
1604730150,480507.7
4136930310,347121.8
8835401250,1427466.5
8665900328,387781.66
9262800255,258786.92
1853080570,828936.56
5556300114,728498.44
9517200290,436686.38
4037200295,475394.47
7417100123,386258.4
2620069077,199797.9
7922720040,729158.75
558100090,591844.75
257000037,278500.84
3319500385,454816.62
9297301520,344578.5
3580900090,351212.9
1321039076,175691.64
7227801581,292222.1
9407001620,306471.12
2130400150,344264.16
2312400200,248690.7
4046700210,399806.66
1193000480,886716.75
1492800296,512815.62
3013300017,393655.16
3630240140,538829.8
1049010390,365751.94
9320900420,150503.05
4315700060,355451.53
2591010290,280836.72
323089085,741990.25
6600400270,200083.17
2919701105,471572.1
7202360670,928188.0
8927600100,801092.44
3211700045,561061.2
4027701326,455360.44
1601600195,284803.4
7853280350,769152.8
3629970130,694448.9
7203120020,828717.6
9542900190,349537.84
8035350120,458633.47
1238501184,1047384.7
251200240,453416.9
8945300200,194958.98
2162000160,1110166.0
5466310060,188639.12
1239400064,980145.06
5205000020,342392.94
1720800305,690178.44
7280300375,540282.44
2095800400,460613.88
7852010950,514311.88
1428001160,587314.56
9528104910,741874.2
8644210470,866862.7
7923300310,503009.1
254000100,608550.1
1931300688,527565.0
7007700030,430316.9
422049178,239378.42
422069067,490994.3
2923049393,330506.16
930000305,484692.66
2461900448,524822.56
2610100020,313521.16
2895550050,262670.78
7701700040,271535.88
2460900020,466614.9
9827700105,555164.9
1005000240,258734.12
7200001254,512035.2
866400040,532926.2
305000170,656271.25
2260800110,824873.7
3442000127,757650.75
5253300437,493476.7
7576700150,975253.7
5469501410,455558.5
5104531120,594395.25
723049434,364624.94
622069006,1226252.4
2517101200,286215.75
8159620160,227892.72
5561300640,453752.6
3317010130,205343.98
4364200250,416500.7
8732300060,764584.8
5603700025,689039.4
3585900190,956971.7
3996900575,273879.66
8731801260,231553.28
3810000860,308241.88
5700003585,1816753.8
6332000050,471222.34
9286100250,435867.12
9471201110,1062626.4
9290800050,567938.5
7300200400,613360.5
526069024,890423.3
1454600156,894869.56
3904980360,486856.6
2626119062,251171.47
8651730290,454520.03
7611200195,751558.25
1919800260,594231.44
6632900354,259367.56
3972900195,307135.9
5151600170,306782.84
7016000440,453550.53
871000435,877478.4
9578060540,500385.25
2332700060,909740.5
766000240,270429.03
4363700200,328246.38
7100000250,360433.28
2781250560,235742.05
2781250100,354576.0
5419800220,249526.95
7147600245,239965.39
2926069083,886535.8
6189200125,758975.6
9542830160,293020.78
5152200020,293503.5
9412900045,488605.53
6600410480,171950.69
6979970080,513673.66
5636010280,292904.28
1732801300,893559.7
5561401530,506215.56
9578500510,378376.97
7304300906,294518.25
1223089077,705706.5
721049207,261057.27
8691330310,851299.94
1523069204,479539.0
3188100105,620292.4
6608500290,386121.4
2891400410,339316.84
7663700551,337341.22
5413200140,241692.53
425069139,673835.0
6713700155,370002.62
2767603505,465761.3
7789000080,249593.6
9211500620,233950.98
3750604417,199804.95
7922800320,566927.6
1471620240,337475.4
2222059052,362512.7
9551200270,1097210.2
2767603160,542573.44
9406710060,358664.66
8929000250,387177.1
5538300120,366547.03
2223069120,477598.4
1652500060,1837478.5
8564500240,402028.1
3629700120,583179.94
3943600070,387731.75
4171200025,285225.8
2425049063,3692035.8
9828701650,391729.84
3581000340,364838.5
8100900015,374886.1
2125059161,1143538.0
304000380,199334.67
8146200070,1473065.8
686530170,537298.6
2917200645,518154.4
9547200530,818487.25
2122059199,367485.1
1150000740,646894.5
5706200060,279439.2
9265410010,227726.95
4083800555,497696.28
6152900332,379721.0
2520900301,219874.03
9828200790,476623.78
1657530180,297292.5
7471900045,287217.88
9828200460,433074.03
1775900140,408815.4
6139800430,426860.66
7214400005,522126.22
5332200026,501512.25
9510970300,777892.1
2540830020,449703.5
3392100140,200976.27
1326069191,361127.97
2125059112,1186299.4
859000022,320174.4
8854100350,683671.4
121059007,225883.22
7977201707,476766.97
3859900060,3045135.2
8815400735,778034.56
705700530,341377.28
6600780130,346707.9
6378500105,371622.97
8143000310,510828.03
2877102330,651764.9
3526039074,619669.8
2115510300,244297.02
3024059014,2649802.8
2141330360,567312.7
546000400,540323.6
2071500011,467310.1
7972000240,223048.14
7016200460,418668.7
6204200180,467245.47
1552100135,1280932.8
88000173,416625.03
2581900235,751495.2
9211500560,220721.97
621069218,383949.06
1321970240,290187.28
798000630,319992.47
421000285,250481.6
2824600180,941683.4
3832051140,322098.66
1237500105,646887.7
8802400906,259335.16
3166900270,409980.47
3682000060,405670.34
5469700020,280968.5
1245001820,659064.8
9547205660,627975.4
7974700122,746498.7
7550801225,502257.47
1099950050,700051.06
1402900460,324045.88
7636800041,1217351.4
2115720270,262572.12
8651441750,179764.27
3904100035,223945.9
8815400020,580009.56
3303860590,454021.8
5427110040,1062625.4
1782000160,376113.66
6204420290,479668.47
3995700245,274388.94
7955040130,458853.53
1442880650,575392.7
8833510230,762603.4
7283900551,401570.94
4396000180,242208.7
7504021310,645150.94
322059264,308363.88
3654800040,277889.03
2767704777,494578.22
3278602190,333536.38
3236500220,491643.28
3410600100,280445.4
629410180,701173.56
3352402250,143267.06
4363700304,329159.53
7237550130,1250899.6
9808590210,1379724.2
8074200175,283803.72
3463400330,469502.53
6306400140,688869.9
8564950250,527489.5
5381000070,206102.86
9826700697,588807.5
8132700190,460152.4
7943000020,175943.66
9547204675,581873.8
4112100101,446241.75
727500030,584263.25
114101426,337389.8
9274202005,733916.7
1193000380,901939.75
3039000020,433674.16
7852170130,702263.06
2624079010,712229.75
4137010540,321618.28
7576200012,851905.0
1138020020,321752.34
3969300030,186970.58
898000200,247941.42
5153100030,306976.3
5104532030,490954.06
4406000050,237248.66
9274203390,597367.9
8682290360,453393.56
6928600330,242068.3
4139680070,870243.0
6844702690,463913.16
2154970020,2072423.0
4385701285,1201579.5
2426059071,575669.9
2867300160,555237.94
9512500720,549835.75
1773101020,295713.25
8687800100,292952.03
3627800050,1426692.1
1604600227,308216.88
3300701170,388177.2
9250900111,502065.44
7015200790,587071.0
1311100490,239596.31
2469000010,932187.9
1982201596,584822.4
1862700290,342054.16
2586800270,264089.44
9528102772,488771.9
5490210200,428868.66
6669080020,476141.75
179003055,179225.22
1860600535,831696.94
1592000130,583176.56
3905040170,615148.4
9320500080,268972.72
9276200850,448038.72
224069114,652817.44
2260000340,540425.2
5096300130,389561.6
3432500215,358668.4
2600000050,684506.44
8856003839,216938.66
2492200435,401919.6
7855900110,1105105.2
6806100250,326819.84
2770603523,598402.2
1370800515,1960402.4
2726049150,479150.44
1226059161,578681.3
1068000375,2719671.2
9528104109,490942.8
5126310060,544085.44
1951820070,548273.8
1545805980,399071.06
9464700340,967583.9
4319200675,751683.7
7518500885,516257.88
7852020620,511908.72
869700370,342695.1
8643000190,264890.56
8902000267,547971.1
7972602435,278163.2
2050100210,912147.8
6705120540,468455.06
2767601390,595259.75
4141000490,1151820.1
9345400350,796032.56
3222079162,301889.53
7789000120,254520.05
6646200770,675294.7
6666800180,823669.44
1725800280,482432.06
6117500460,1160642.5
5470100220,224480.69
5457300478,469491.3
7550800195,501777.28
7787050180,584002.5
6204430250,492012.88
7640400250,501402.25
624110920,808230.56
3629920140,396260.12
7173700518,630478.94
3210200395,183995.16
2473480560,387759.84
2623089141,498630.78
1423800080,223553.7
2076400050,296249.84
3832060120,326071.72
7702600930,428273.16
5101404555,401859.8
3723800415,386573.88
3356403400,236324.16
9214400125,524607.4
1797500530,603325.6
9551201660,1171820.1
3878900815,370664.12
1760650280,322188.03
5466410030,249835.31
6388930620,667059.44
2331300395,803070.5
9412700160,285328.9
871001611,603213.44
3142600120,545059.75
3995700220,360692.22
2310000280,269459.25
8039900400,370658.12
7504021510,718924.3
1959700445,1634337.0
1556200155,582973.06
3629960590,382828.78
259000240,463163.44
662440020,407500.12
3123049142,520405.72
321100260,713219.4
6840701095,621939.7
3738900165,360095.22
4427100130,384533.9
9238500100,472158.47
6145601810,362020.38
2570300090,361847.78
4017600010,494622.53
1005000220,425972.53
1257202120,480402.3
9527000490,467296.28
8691400080,677369.6
1726069084,466862.4
248000240,195653.36
6113400046,390697.88
2130702350,365520.75
920069052,267031.53
6071300160,595576.06
1623049041,156560.86
9268200285,374170.66
1843100520,350841.97
2887700826,611476.4
9122000385,574455.6
9475700220,360072.2
2804600005,849774.2
2896400300,418732.2
5015000180,727987.25
3630220180,791099.75
8832900780,551875.6
1568100300,385737.9
8718500610,378663.25
4147200140,1027292.0
1973700030,1090262.4
8862000075,173574.39
9320990110,340287.4
1151100035,423906.94
2011000010,227689.38
1651500060,1041948.06
446000190,832319.06
2344300220,942906.44
523049195,221246.52
9191200015,642796.94
7942601410,710426.6
7137800300,203012.42
7853300280,506456.53
6654700240,351075.94
569000050,634890.8
3584000180,228538.69
2026079055,289100.88
8898700880,279638.34
5075400150,651397.6
8731981360,387415.34
4222500020,206009.52
7996720050,479890.8
4077800094,621920.1
6446200365,722794.06
2824089053,537400.56
1311800220,202441.5
3522049063,727604.1
1721801280,200945.78
6131600240,188228.67
7202310040,683181.9
1123059125,547724.56
646910160,229550.9
5630500005,368992.0
3342100785,306760.34
9547205610,602169.1
1773100123,278624.62
3353400092,281651.56
217500015,373781.53
3649100031,443441.38
7896300150,279248.72
623049185,217340.6
1773100430,327274.28
1781500220,746500.06
3395380200,238383.33
2424059170,3003516.5
4389200765,1712391.6
1543000060,492245.66
6154900005,656056.0
2902200240,492706.4
1442880640,538529.3
8562770490,596961.8
2768300655,585896.44
3432501315,314132.03
5035300570,754919.4
3626039028,413527.53
3876540780,225140.81
327000100,1053606.1
7551300065,504480.6
1312920060,244749.66
2215901230,286626.56
6306800010,431447.78
2767700022,507347.94
5589900610,544847.2
4320200020,645016.2
5249804655,642188.5
9238500480,508467.34
3885806565,1131011.1
7905200205,500191.53
5727500102,330016.38
3585220070,377456.5
2078500210,581137.94
1839920050,412993.88
534000080,364728.56
856000255,618626.44
4141010110,1504079.0
9558040820,609082.0
7768700315,1255643.4
2796100640,299092.34
1922059010,198388.69
3448000542,263043.56
3883100220,305783.9
7237301210,259619.23
3893100456,972269.0
9578501110,351483.97
6145601995,422044.94
4024100120,318558.34
8899000050,356091.44
3396820010,531406.7
6749700117,410423.7
1954400060,512567.25
3303970100,791299.7
2540850070,485362.44
3797000745,478072.78
7883603700,269263.25
3438501452,388109.8
3530210260,629701.4
3598600049,203896.81
731500170,355664.16
7129304375,192654.19
263000006,398848.12
7212660560,294369.12
1112700010,457588.88
3420069060,723325.0
2473000470,437173.47
8691390980,698540.56
6184700100,454340.62
4476400275,352786.3
2968801240,276075.66
1529300160,381839.56
7640400070,615207.0
7016100380,424652.25
2172000890,384823.34
4035900015,712383.94
9528104660,1065606.9
507100005,353232.38
2783100160,421049.12
3629921140,869760.1
1099750610,246579.4
1330300451,1084228.8
2757000030,809234.0
